Time,Command_0,Command 1,Pitch,Pitch_Rate
5331,100.5,64.5,0.25,-0.12
5340,100.375,64.625,0.1875,-0.132222
5350,100.125,64.875,0.0625,-0.144444
5361,100,65,0,-0.152222
5371,100,65,0,-0.164444
5380,99.75,65.25,-0.125,-0.17
5388,99.625,65.375,-0.1875,-0.171111
5397,99.375,65.625,-0.3125,-0.177778
5407,99.125,65.875,-0.4375,-0.175556
5416,99,66,-0.5,-0.188889
5424,98.75,66.25,-0.625,-0.192222
5433,98.75,66.25,-0.625,-0.2
5441,98.5,66.5,-0.75,-0.2
5451,98.375,66.625,-0.8125,-0.185556
5462,98.125,66.875,-0.9375,-0.166667
5472,98,67,-1,-0.195556
5481,97.75,67.25,-1.125,-0.166667
5490,97.5,67.5,-1.25,-0.175556
5501,97.375,67.625,-1.3125,-0.175556
5511,97.125,67.875,-1.4375,-0.16
5522,97,68,-1.5,-0.154444
5531,96.875,68.125,-1.5625,-0.131111
5539,96.75,68.25,-1.625,-0.145556
5548,96.625,68.375,-1.6875,-0.137778
5557,96.375,68.625,-1.8125,-0.126667
5566,96.25,68.75,-1.875,-0.125556
5574,96.125,68.875,-1.9375,-0.122222
5583,96.125,68.875,-1.9375,-0.122222
5591,96,69,-2,-0.11
5602,96,69,-2,-0.111111
5612,95.875,69.125,-2.0625,-0.117778
5623,95.625,69.375,-2.1875,-0.134444
5631,95.5,69.5,-2.25,-0.137778
5640,95.375,69.625,-2.3125,-0.133333
5648,95.25,69.75,-2.375,-0.125556
5657,95.125,69.875,-2.4375,-0.113333
5666,95,70,-2.5,-0.125556
5675,95,70,-2.5,-0.133333
5684,94.875,70.125,-2.5625,-0.133333
5694,94.625,70.375,-2.6875,-0.143333
5705,94.5,70.5,-2.75,-0.158889
5714,94.375,70.625,-2.8125,-0.153333
5724,94.125,70.875,-2.9375,-0.133333
5732,94,71,-3,-0.133333
5741,93.875,71.125,-3.0625,-0.145556
5751,93.75,71.25,-3.125,-0.157778
5762,93.5,71.5,-3.25,-0.135556
5773,93.5,71.5,-3.25,-0.104444
5781,93.375,71.625,-3.3125,-0.117778
5790,93.25,71.75,-3.375,-0.105556
5799,93.125,71.875,-3.4375,-0.113333
5809,93,72,-3.5,-0.122222
5817,92.875,72.125,-3.5625,-0.102222
5826,92.75,72.25,-3.625,-0.0977778
5834,92.75,72.25,-3.625,-0.0977778
5843,92.75,72.25,-3.625,-0.0655556
5853,92.625,72.375,-3.6875,-0.0711111
5863,92.5,72.5,-3.75,-0.0744444
5874,92.5,72.5,-3.75,-0.0777778
5882,92.375,72.625,-3.8125,-0.0844444
5891,92.25,72.75,-3.875,-0.103333
5901,92.125,72.875,-3.9375,-0.122222
5911,92,73,-4,-0.108889
5921,91.875,73.125,-4.0625,-0.0666667
5929,91.875,73.125,-4.0625,-0.0966667
5938,91.75,73.25,-4.125,-0.08
5946,91.625,73.375,-4.1875,-0.0822222
5955,91.625,73.375,-4.1875,-0.08
5965,91.625,73.375,-4.1875,-0.0755556
5975,91.5,73.5,-4.25,-0.0755556
5984,91.375,73.625,-4.3125,-0.0788889
5992,91.375,73.625,-4.3125,-0.0766667
6001,91.25,73.75,-4.375,-0.09
6012,91.125,73.875,-4.4375,-0.0955556
6024,91,74,-4.5,-0.0755556
6032,91,74,-4.5,-0.0544444
6041,90.875,74.125,-4.5625,-0.0644444
6051,90.875,74.125,-4.5625,-0.0666667
6061,90.75,74.25,-4.625,-0.0922222
6072,90.625,74.375,-4.6875,-0.126667
6080,90.5,74.5,-4.75,-0.141111
6089,90.375,74.625,-4.8125,-0.137778
6097,90.25,74.75,-4.875,-0.144444
6106,90.25,74.75,-4.875,-0.142222
6116,90,75,-5,-0.151111
6126,89.875,75.125,-5.0625,-0.151111
6134,89.75,75.25,-5.125,-0.176667
6143,100,65,0,0
6155,89.25,75.75,-5.375,-0.227778
6165,89,76,-5.5,-0.251111
6176,88.625,76.375,-5.6875,-0.294444
6185,88.25,76.75,-5.875,-0.371111
6193,87.75,77.25,-6.125,-0.363333
6204,87.25,77.75,-6.375,-0.452222
6215,86.5,78.5,-6.75,-0.671111
6225,85.75,79.25,-7.125,-0.703333
6234,85,80,-7.5,-0.681111
6242,84.25,80.75,-7.875,-0.595556
6253,83.625,81.375,-8.1875,-0.608889
6264,83,82,-8.5,-0.544444
6275,82.75,82.25,-8.625,-0.327778
6283,82.5,82.5,-8.75,-0.187778
6292,82.5,82.5,-8.75,-0.0544444
6301,82.5,82.5,-8.75,0.0788889
6311,82.75,82.25,-8.625,0.187778
6320,83.125,81.875,-8.4375,0.278889
6329,83.5,81.5,-8.25,0.382222
6337,83.5,81.5,-8.25,0.464444
6346,84,81,-8,0.464444
6356,84.625,80.375,-7.6875,0.528889
6367,85.25,79.75,-7.375,0.566667
6377,85.875,79.125,-7.0625,0.544444
6386,86.375,78.625,-6.8125,0.48
6394,86.875,78.125,-6.5625,0.411111
6405,87.125,77.875,-6.4375,0.323333
6416,87.375,77.625,-6.3125,0.24
6427,87.625,77.375,-6.1875,0.172222
6435,87.75,77.25,-6.125,0.12
6443,87.875,77.125,-6.0625,0.0633333
6455,87.875,77.125,-6.0625,0.01
6466,87.75,77.25,-6.125,-0.0388889
6477,87.75,77.25,-6.125,-0.0811111
6485,87.625,77.375,-6.1875,-0.0844444
6494,87.75,77.25,-6.125,-0.07
6503,88,77,-6,-0.0411111
6513,88.125,76.875,-5.9375,-0.0111111
6522,88.375,76.625,-5.8125,0.0166667
6531,88.375,76.625,-5.8125,0.0333333
6539,88.375,76.625,-5.8125,0.03
6548,88.375,76.625,-5.8125,0.03
6558,88.375,76.625,-5.8125,0.0222222
6568,88.375,76.625,-5.8125,0.01
6578,88.375,76.625,-5.8125,0.00888889
6587,88.5,76.5,-5.75,0.0244444
6599,88.5,76.5,-5.75,0.00777778
6608,88.5,76.5,-5.75,0.00777778
6618,88.5,76.5,-5.75,-0.00333333
6629,88.5,76.5,-5.75,-0.0344444
6637,88.5,76.5,-5.75,-0.0655556
6646,88.375,76.625,-5.8125,-0.0911111
6655,88.375,76.625,-5.8125,-0.107778
6665,88.25,76.75,-5.875,-0.114444
6675,88.125,76.875,-5.9375,-0.128889
6683,87.875,77.125,-6.0625,-0.172222
6692,87.625,77.375,-6.1875,-0.208889
6701,87.375,77.625,-6.3125,-0.233333
6710,87.375,77.625,-6.3125,-0.238889
6719,87.125,77.875,-6.4375,-0.236667
6729,86.875,78.125,-6.5625,-0.246667
6738,86.625,78.375,-6.6875,-0.246667
6746,86.375,78.625,-6.8125,-0.252222
6755,86.125,78.875,-6.9375,-0.242222
6765,85.875,79.125,-7.0625,-0.252222
6775,85.5,79.5,-7.25,-0.263333
6784,85.25,79.75,-7.375,-0.283333
6793,84.875,80.125,-7.5625,-0.304444
6807,84.5,80.5,-7.75,-0.328889
6818,84.125,80.875,-7.9375,-0.342222
6828,83.75,81.25,-8.125,-0.361111
6837,83.375,81.625,-8.3125,-0.364444
6845,83,82,-8.5,-0.364444
6856,82.5,82.5,-8.75,-0.363333
6867,82.125,82.875,-8.9375,-0.356667
6878,81.75,83.25,-9.125,-0.347778
6886,81.375,83.625,-9.3125,-0.336667
6895,81,84,-9.5,-0.337778
6903,80.625,84.375,-9.6875,-0.35
6912,80.125,84.875,-9.9375,-0.374444
6921,80.125,84.875,-9.9375,-0.387778
6930,79.75,85.25,-10.125,-0.395556
6939,79.25,85.75,-10.375,-0.395556
6947,78.75,86.25,-10.625,-0.394444
6956,78.375,86.625,-10.8125,-0.368889
6966,78,87,-11,-0.487778
6977,77.625,87.375,-11.1875,-0.337778
6985,77.125,87.875,-11.4375,-0.334444
6993,76.75,88.25,-11.625,-0.368889
7002,76.75,88.25,-11.625,-0.39
7011,76.25,88.75,-11.875,-0.406667
7021,75.75,89.25,-12.125,-0.384444
7031,75.375,89.625,-12.3125,-0.384444
7040,74.875,90.125,-12.5625,-0.341111
7049,74.625,90.375,-12.6875,-0.25
7060,74.375,90.625,-12.8125,-0.25
7070,74.125,90.875,-12.9375,-0.147778
7080,74,91,-13,-0.105556
7090,74,91,-13,-0.0455556
7098,74,91,-13,0.0155556
7109,74,91,-13,0.0455556
7120,74.125,90.875,-12.9375,0.0588889
7130,74.125,90.875,-12.9375,0.0588889
7139,74.125,90.875,-12.9375,0.0477778
7147,74.25,90.75,-12.875,0.0422222
7155,74.25,90.75,-12.875,0.06
7164,74.375,90.625,-12.8125,0.0777778
7173,74.375,90.625,-12.8125,0.0822222
7182,74.5,90.5,-12.75,0.09
7191,74.5,90.5,-12.75,0.09
7200,74.625,90.375,-12.6875,0.0877778
7210,74.75,90.25,-12.625,0.0677778
7221,74.75,90.25,-12.625,0.0455556
7231,74.75,90.25,-12.625,0.02
7240,74.75,90.25,-12.625,-0.00444444
7248,74.75,90.25,-12.625,-0.0322222
7257,74.75,90.25,-12.625,-0.0477778
7266,74.625,90.375,-12.6875,-0.0433333
7274,74.625,90.375,-12.6875,-0.05
7284,74.625,90.375,-12.6875,-0.0666667
7292,74.5,90.5,-12.75,-0.0666667
7302,74.5,90.5,-12.75,-0.0733333
7312,74.375,90.625,-12.8125,-0.0766667
7322,74.375,90.625,-12.8125,-0.0655556
7332,74.25,90.75,-12.875,-0.0477778
7340,74.25,90.75,-12.875,-0.0244444
7349,74.25,90.75,-12.875,-0.00666667
7358,74.25,90.75,-12.875,-0.00333333
7368,74.25,90.75,-12.875,-0.00888889
7377,74.25,90.75,-12.875,-0.02
7386,74.25,90.75,-12.875,-0.0344444
7394,74.25,90.75,-12.875,-0.05
7403,74.25,90.75,-12.875,-0.0477778
7413,74.125,90.875,-12.9375,-0.0488889
7423,74.125,90.875,-12.9375,-0.0488889
7433,74.125,90.875,-12.9375,-0.05
7442,74,91,-13,-0.0388889
7450,100,65,0,0
7459,74,91,-13,-0.0211111
7469,74,91,-13,-0.0177778
7480,74,91,-13,-0.0144444
7488,74,91,-13,0.0244444
7497,74.375,90.625,-12.8125,0.283333
7506,74.25,90.75,-12.875,-0.124444
7514,73.75,91.25,-13.125,-0.458889
7524,73.75,91.25,-13.125,-0.193333
7534,73.625,91.375,-13.1875,0.145556
7542,73.75,91.25,-13.125,0.145556
7551,74,91,-13,0.271111
7562,74.375,90.625,-12.8125,0.344444
7573,74.75,90.25,-12.625,0.338889
7583,75,90,-12.5,0.211111
7592,75,90,-12.5,0.0522222
7600,75,90,-12.5,-0.0388889
7612,75,90,-12.5,-0.0388889
7628,74.875,90.125,-12.5625,-0.0877778
7640,74.625,90.375,-12.6875,-0.142222
7650,74.5,90.5,-12.75,-0.158889
7661,74.25,90.75,-12.875,-0.146667
7672,74.125,90.875,-12.9375,-0.11
7683,74.125,90.875,-12.9375,-0.07
7692,74,91,-13,-0.06
7700,74,91,-13,-0.0677778
7711,74,91,-13,-0.0411111
7721,74,91,-13,0.00333333
7732,74,91,-13,0.05
7740,74.125,90.875,-12.9375,0.0888889
7749,74.25,90.75,-12.875,0.0833333
7758,74.25,90.75,-12.875,0.0111111
7766,74.25,90.75,-12.875,-0.0611111
7776,74.25,90.75,-12.875,-0.0822222
7785,74.125,90.875,-12.9375,-0.0911111
7794,74,91,-13,-0.0911111
7803,74,91,-13,-0.0855556
7814,73.875,91.125,-13.0625,-0.0811111
7825,73.875,91.125,-13.0625,-0.0544444
7835,73.875,91.125,-13.0625,-0.0133333
7844,73.875,91.125,-13.0625,0.0155556
7852,73.875,91.125,-13.0625,0.0322222
7863,74,91,-13,0.0577778
7874,74.125,90.875,-12.9375,0.0833333
7884,74.25,90.75,-12.875,0.125556
7893,74.5,90.5,-12.75,0.16
7901,74.625,90.375,-12.6875,0.176667
7912,74.875,90.125,-12.5625,0.147778
7923,75,90,-12.5,0.0711111
7934,75,90,-12.5,-0.0266667
7943,74.875,90.125,-12.5625,-0.0844444
7951,74.875,90.125,-12.5625,-0.101111
7962,74.75,90.25,-12.625,-0.0833333
7972,74.75,90.25,-12.625,-0.0433333
7983,74.75,90.25,-12.625,0.00444444
7992,74.75,90.25,-12.625,0.0433333
8000,74.875,90.125,-12.5625,0.0677778
8010,74.875,90.125,-12.5625,0.0744444
8019,75,90,-12.5,0.0622222
8028,75,90,-12.5,0.0533333
8037,75,90,-12.5,0.0555556
8046,75.125,89.875,-12.4375,0.0555556
8055,75.125,89.875,-12.4375,0.0666667
8065,75.25,89.75,-12.375,0.0788889
8076,75.375,89.625,-12.3125,0.0988889
8086,75.5,89.5,-12.25,0.128889
8094,75.625,89.375,-12.1875,0.16
8103,75.875,89.125,-12.0625,0.192222
8112,76.125,88.875,-11.9375,0.22
8121,76.375,88.625,-11.8125,0.232222
8130,76.625,88.375,-11.6875,0.242222
8138,76.875,88.125,-11.5625,0.26
8147,76.875,88.125,-11.5625,0.26
8156,77.25,87.75,-11.375,0.278889
8166,77.5,87.5,-11.25,0.29
8176,77.875,87.125,-11.0625,0.31
8187,78.25,86.75,-10.875,0.323333
8196,78.625,86.375,-10.6875,0.338889
8204,79,86,-10.5,0.335556
8215,79.375,85.625,-10.3125,0.34
8226,79.75,85.25,-10.125,0.377778
8237,80.25,84.75,-9.875,0.397778
8246,80.625,84.375,-9.6875,0.413333
8254,81.125,83.875,-9.4375,0.43
8265,81.625,83.375,-9.1875,0.438889
8276,82.125,82.875,-8.9375,0.447778
8287,82.625,82.375,-8.6875,0.428889
8295,83.125,81.875,-8.4375,0.395556
8303,83.5,81.5,-8.25,0.364444
8314,83.875,81.125,-8.0625,0.348889
8325,84.375,80.625,-7.8125,0.341111
8336,84.75,80.25,-7.625,0.328889
8345,85.125,79.875,-7.4375,0.322222
8353,85.5,79.5,-7.25,0.315556
8363,85.75,79.25,-7.125,0.285556
8373,86.125,78.875,-6.9375,0.255556
8383,86.375,78.625,-6.8125,0.232222
8391,86.625,78.375,-6.6875,0.213333
8400,86.625,78.375,-6.6875,0.2
8409,86.875,78.125,-6.5625,0.2
8418,87,78,-6.5,0.155556
8428,87.25,77.75,-6.375,0.155556
8438,87.375,77.625,-6.3125,0.14
8447,87.5,77.5,-6.25,0.135556
8455,87.625,77.375,-6.1875,0.131111
8464,87.75,77.25,-6.125,0.13
8474,88,77,-6,0.145556
8484,88.125,76.875,-5.9375,0.152222
8492,88.25,76.75,-5.875,0.162222
8501,88.5,76.5,-5.75,0.171111
8510,88.5,76.5,-5.75,0.177778
8519,88.625,76.375,-5.6875,0.185556
8529,88.875,76.125,-5.5625,0.185556
8539,89.125,75.875,-5.4375,0.194444
8548,89.25,75.75,-5.375,0.192222
8556,89.5,75.5,-5.25,0.207778
8565,89.75,75.25,-5.125,0.207778
8575,90,75,-5,0.208889
8586,90.25,74.75,-4.875,0.206667
8594,90.375,74.625,-4.8125,0.206667
8603,90.625,74.375,-4.6875,0.218889
8611,90.875,74.125,-4.5625,0.235556
8621,90.875,74.125,-4.5625,0.241111
8630,91.25,73.75,-4.375,0.228889
8641,91.5,73.5,-4.25,0.217778
8652,91.75,73.25,-4.125,0.204444
8663,92.125,72.875,-3.9375,0.192222
8672,92.375,72.625,-3.8125,0.164444
8680,92.375,72.625,-3.8125,0.144444
8690,92.5,72.5,-3.75,0.143333
8698,92.625,72.375,-3.6875,0.143333
8707,92.875,72.125,-3.5625,0.151111
8717,93,72,-3.5,0.143333
8728,93.125,71.875,-3.4375,0.14
8738,93.375,71.625,-3.3125,0.138889
8747,93.5,71.5,-3.25,0.15
8755,93.625,71.375,-3.1875,0.151111
8764,93.75,71.25,-3.125,0.137778
8772,94,71,-3,0.134444
8781,94,71,-3,0.137778
8791,94.125,70.875,-2.9375,0.141111
8800,94.25,70.75,-2.875,0.141111
8808,94.375,70.625,-2.8125,0.144444
8819,94.625,70.375,-2.6875,0.15
8829,94.75,70.25,-2.625,0.15
8840,94.875,70.125,-2.5625,0.153333
8848,95,70,-2.5,0.147778
8857,95.25,69.75,-2.375,0.146667
8865,95.375,69.625,-2.3125,0.141111
8874,95.5,69.5,-2.25,0.134444
8882,95.625,69.375,-2.1875,0.127778
8892,95.625,69.375,-2.1875,0.122222
8901,95.75,69.25,-2.125,0.122222
8909,95.875,69.125,-2.0625,0.124444
8919,96,69,-2,0.124444
8930,96.125,68.875,-1.9375,0.124444
8940,96.25,68.75,-1.875,0.13
8949,96.375,68.625,-1.8125,0.113333
8958,96.5,68.5,-1.75,0.114444
8967,96.625,68.375,-1.6875,0.106667
8977,96.75,68.25,-1.625,0.101111
8987,96.875,68.125,-1.5625,0.104444
8995,97,68,-1.5,0.115556
9004,97.125,67.875,-1.4375,0.116667
9012,97.125,67.875,-1.4375,0.126667
9022,97.25,67.75,-1.375,0.141111
9032,97.375,67.625,-1.3125,0.141111
9042,97.5,67.5,-1.25,0.154444
9050,97.625,67.375,-1.1875,0.156667
9059,97.875,67.125,-1.0625,0.155556
9068,98,67,-1,0.163333
9078,98.125,66.875,-0.9375,0.164444
9088,98.375,66.625,-0.8125,0.167778
9097,98.5,66.5,-0.75,0.174444
9105,98.75,66.25,-0.625,0.174444
9113,98.875,66.125,-0.5625,0.167778
9123,98.875,66.125,-0.5625,0.182222
9133,99.125,65.875,-0.4375,0.193333
9143,99.375,65.625,-0.3125,0.196667
9151,99.5,65.5,-0.25,0.196667
9160,99.75,65.25,-0.125,0.204444
9171,100,65,0,0.191111
9182,100,65,0,0.187778
9192,100.25,64.75,0.125,0.177778
9201,100.375,64.625,0.1875,0.165556
9209,100.625,64.375,0.3125,0.145556
9219,100.75,64.25,0.375,0.155556
9229,101,64,0.5,0.161111
9239,101.125,63.875,0.5625,0.161111
9247,101.375,63.625,0.6875,0.15
9255,101.5,63.5,0.75,0.147778
9264,101.75,63.25,0.875,0.153333
9274,101.75,63.25,0.875,0.168889
9283,101.875,63.125,0.9375,0.168889
9293,102.125,62.875,1.0625,0.168889
9302,102.25,62.75,1.125,0.161111
9310,102.5,62.5,1.25,0.18
9320,102.625,62.375,1.3125,0.161111
9330,102.75,62.25,1.375,0.172222
9341,103,62,1.5,0.187778
9349,103.25,61.75,1.625,0.178889
9358,103.375,61.625,1.6875,0.17
9366,103.625,61.375,1.8125,0.165556
9375,103.75,61.25,1.875,0.162222
9384,103.75,61.25,1.875,0.155556
9394,104,61,2,0.144444
9403,104.125,60.875,2.0625,0.144444
9412,104.25,60.75,2.125,0.14
9422,104.375,60.625,2.1875,0.122222
9433,104.5,60.5,2.25,0.0955556
9443,104.625,60.375,2.3125,0.0711111
9452,104.625,60.375,2.3125,0.0422222
9460,104.625,60.375,2.3125,0.0244444
9469,104.625,60.375,2.3125,0.00222222
9479,104.625,60.375,2.3125,-0.0133333
9488,104.625,60.375,2.3125,-0.03
9497,104.625,60.375,2.3125,-0.04
9505,104.625,60.375,2.3125,-0.0455556
9514,104.5,60.5,2.25,-0.0455556
9524,104.5,60.5,2.25,-0.0422222
9534,104.5,60.5,2.25,-0.0211111
9544,104.5,60.5,2.25,-0.00555556
9554,104.5,60.5,2.25,0.00777778
9566,104.5,60.5,2.25,0.0333333
9575,104.5,60.5,2.25,0.0533333
9585,104.5,60.5,2.25,0.0766667
9594,104.625,60.375,2.3125,0.0766667
9603,104.75,60.25,2.375,0.0866667
9612,104.875,60.125,2.4375,0.0877778
9621,105,60,2.5,0.101111
9631,105.125,59.875,2.5625,0.127778
9642,105.25,59.75,2.625,0.157778
9650,105.5,59.5,2.75,0.185556
9660,105.75,59.25,2.875,0.206667
9673,106,59,3,0.218889
9684,106.25,58.75,3.125,0.236667
9695,106.625,58.375,3.3125,0.254444
9703,106.875,58.125,3.4375,0.248889
9712,107.125,57.875,3.5625,0.237778
9720,107.375,57.625,3.6875,0.23
9730,107.625,57.375,3.8125,0.211111
9738,107.875,57.125,3.9375,0.211111
9747,108.125,56.875,4.0625,0.22
9756,108.125,56.875,4.0625,0.22
9766,108.375,56.625,4.1875,0.213333
9776,108.625,56.375,4.3125,0.184444
9786,108.875,56.125,4.4375,0.184444
9796,109,56,4.5,0.177778
9805,109.25,55.75,4.625,0.17
9813,109.375,55.625,4.6875,0.154444
9824,109.5,55.5,4.75,0.147778
9835,109.75,55.25,4.875,0.151111
9846,109.875,55.125,4.9375,0.157778
9855,110,55,5,0.171111
9863,110.25,54.75,5.125,0.184444
9873,110.5,54.5,5.25,0.193333
9883,110.625,54.375,5.3125,0.186667
9894,110.875,54.125,5.4375,0.178889
9903,111.125,53.875,5.5625,0.192222
9912,111.25,53.75,5.625,0.193333
9920,111.5,53.5,5.75,0.19
9929,111.625,53.375,5.8125,0.18
9938,111.625,53.375,5.8125,0.17
9947,111.875,53.125,5.9375,0.178889
9956,112.125,52.875,6.0625,0.178889
9965,112.25,52.75,6.125,0.176667
9975,112.5,52.5,6.25,0.158889
9986,112.625,52.375,6.3125,0.154444
9996,112.75,52.25,6.375,0.134444
10005,112.875,52.125,6.4375,0.132222
10013,113.125,51.875,6.5625,0.125556
10022,113.25,51.75,6.625,-36.2889
10031,113.375,51.625,6.6875,0.111111
10039,113.5,51.5,6.75,0.118889
10048,113.5,51.5,6.75,0.135556
10057,113.625,51.375,6.8125,0.135556
10066,113.75,51.25,6.875,0.125556
10076,100,65,0,0
10086,114,51,7,0.105556
10097,114.125,50.875,7.0625,0.0877778
10106,114.25,50.75,7.125,0.11
10115,114.375,50.625,7.1875,0.0788889
10126,114.375,50.625,7.1875,0.00111111
10136,114.375,50.625,7.1875,0.0333333
10147,114.75,50.25,7.375,0.317778
10156,114.875,50.125,7.4375,0.124444
10164,114.875,50.125,7.4375,-0.00555556
10175,114.75,50.25,7.375,-0.0844444
10187,114.75,50.25,7.375,-0.03
10197,114.75,50.25,7.375,0.00666667
10206,114.75,50.25,7.375,-0.01
10214,114.75,50.25,7.375,-0.05
10225,114.625,50.375,7.3125,-0.0811111
10235,114.5,50.5,7.25,-0.0877778
10246,114.375,50.625,7.1875,-0.0866667
10255,114.25,50.75,7.125,-0.0977778
10264,114.125,50.875,7.0625,-0.128889
10272,113.875,51.125,6.9375,-0.171111
10281,113.75,51.25,6.875,-0.197778
10289,113.5,51.5,6.75,-0.211111
10299,113.5,51.5,6.75,-0.221111
10308,113.25,51.75,6.625,-0.221111
10317,112.875,52.125,6.4375,-0.24
10327,112.625,52.375,6.3125,-0.257778
10338,112.375,52.625,6.1875,-0.257778
10348,112,53,6,-0.281111
10357,111.625,53.375,5.8125,-0.313333
10365,111.25,53.75,5.625,-0.326667
10375,110.875,54.125,5.4375,-0.34
10386,110.5,54.5,5.25,-0.338889
10396,110.125,54.875,5.0625,-0.34
10405,109.75,55.25,4.875,-0.368889
10413,109.25,55.75,4.625,-0.38
10421,108.875,56.125,4.4375,-0.381111
10430,108.875,56.125,4.4375,-0.388889
10440,108.375,56.625,4.1875,-0.403333
10449,108,57,4,-0.424444
10458,107.5,57.5,3.75,-0.424444
10466,107,58,3.5,-0.412222
10476,106.5,58.5,3.25,-0.411111
10487,106,59,3,-0.398889
10499,105.625,59.375,2.8125,-0.377778
10508,105.125,59.875,2.5625,-0.367778
10516,104.75,60.25,2.375,-0.342222
10527,104.375,60.625,2.1875,-0.333333
10538,104,61,2,-0.342222
10549,103.625,61.375,1.8125,-0.338889
10557,103.25,61.75,1.625,-0.335556
10565,102.875,62.125,1.4375,-0.324444
10575,102.5,62.5,1.25,-0.311111
